experiment,model,family,algorithm,seed_index,episode_k,instant_regret,cumulative_regret,welfare,source
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom2,0,15,0.02,4.13,2.96,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom2,0,16,0.02,4.15,2.96,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom2,0,17,0.02,4.17,2.96,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom2,0,18,0.58,4.75,2.4,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom2,0,19,0.02,4.77,2.96,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom2,0,20,0.02,4.79,2.96,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom2,1,1,0.87,0.87,1.85,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom2,1,2,0.29,1.16,2.43,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom2,1,3,0.64,1.8,2.08,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom2,1,4,0.64,2.44,2.08,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom2,1,5,0.64,3.08,2.08,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom2,1,6,0.64,3.72,2.08,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom2,1,7,0.64,4.36,2.08,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom2,1,8,0.64,5,2.08,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom2,1,9,0.64,5.64,2.08,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom2,1,10,0.64,6.28,2.08,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom2,1,11,0.64,6.92,2.08,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom2,1,12,0.64,7.56,2.08,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom2,1,13,0.64,8.2,2.08,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom2,1,14,0.64,8.84,2.08,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom2,1,15,0.64,9.48,2.08,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom2,1,16,0.64,10.12,2.08,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom2,1,17,0.64,10.76,2.08,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom2,1,18,0.64,11.4,2.08,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom2,1,19,0.64,12.04,2.08,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom2,1,20,0.64,12.68,2.08,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom2,2,1,0,0,2.75,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom2,2,2,0.32,0.32,2.43,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom2,2,3,0.7,1.02,2.05,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom2,2,4,0.7,1.72,2.05,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom2,2,5,0.7,2.42,2.05,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom2,2,6,0.7,3.12,2.05,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom2,2,7,0.7,3.82,2.05,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom2,2,8,0.7,4.52,2.05,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom2,2,9,0.7,5.22,2.05,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom2,2,10,0.7,5.92,2.05,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom2,2,11,0.7,6.62,2.05,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom2,2,12,0.7,7.32,2.05,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom2,2,13,0.7,8.02,2.05,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom2,2,14,0.7,8.72,2.05,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom2,2,15,0.7,9.42,2.05,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom2,2,16,0.7,10.12,2.05,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom2,2,17,0.7,10.82,2.05,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom2,2,18,0.7,11.52,2.05,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom2,2,19,0.7,12.22,2.05,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom2,2,20,0.7,12.92,2.05,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom2,3,1,0.12,0.12,2.85,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom2,3,2,0.04,0.16,2.93,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom2,3,3,0.04,0.2,2.93,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom2,3,4,0.04,0.24,2.93,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom2,3,5,0.04,0.28,2.93,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom2,3,6,0.04,0.32,2.93,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom2,3,7,0.04,0.36,2.93,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom2,3,8,0.04,0.4,2.93,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom2,3,9,0.04,0.44,2.93,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom2,3,10,0.04,0.48,2.93,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom2,3,11,0.04,0.52,2.93,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom2,3,12,0.04,0.56,2.93,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom2,3,13,0.04,0.6,2.93,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom2,3,14,0.04,0.64,2.93,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom2,3,15,0.04,0.68,2.93,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom2,3,16,0.04,0.72,2.93,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom2,3,17,0.04,0.76,2.93,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom2,3,18,0.04,0.8,2.93,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom2,3,19,0.04,0.84,2.93,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom2,3,20,0.04,0.88,2.93,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom2,4,1,0.4,0.4,2.4,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom2,4,2,0.4,0.8,2.4,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom2,4,3,1.32,2.12,1.48,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom2,4,4,1.6,3.72,1.2,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom2,4,5,1.6,5.32,1.2,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom2,4,6,0.34,5.66,2.46,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom2,4,7,1.6,7.26,1.2,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom2,4,8,1.6,8.86,1.2,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom2,4,9,1.6,10.46,1.2,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom2,4,10,1.6,12.06,1.2,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom2,4,11,1.6,13.66,1.2,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom2,4,12,1.6,15.26,1.2,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom2,4,13,1.6,16.86,1.2,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom2,4,14,1.6,18.46,1.2,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom2,4,15,1.6,20.06,1.2,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom2,4,16,1.6,21.66,1.2,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom2,4,17,1.6,23.26,1.2,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom2,4,18,1.6,24.86,1.2,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom2,4,19,1.6,26.46,1.2,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_tom2,4,20,1.6,28.06,1.2,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_adaptive_ftl,0,1,0.31,0.31,2.43,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_adaptive_ftl,0,2,0.72,1.03,2.02,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_adaptive_ftl,0,3,0.72,1.75,2.02,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_adaptive_ftl,0,4,0.72,2.47,2.02,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_adaptive_ftl,0,5,0.72,3.19,2.02,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_adaptive_ftl,0,6,0.72,3.91,2.02,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_adaptive_ftl,0,7,0.72,4.63,2.02,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_adaptive_ftl,0,8,0.72,5.35,2.02,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_adaptive_ftl,0,9,0.72,6.07,2.02,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_adaptive_ftl,0,10,0.72,6.79,2.02,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_adaptive_ftl,0,11,0.72,7.51,2.02,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_adaptive_ftl,0,12,0.72,8.23,2.02,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_adaptive_ftl,0,13,0.72,8.95,2.02,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_adaptive_ftl,0,14,0.72,9.67,2.02,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_adaptive_ftl,0,15,0.72,10.39,2.02,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_adaptive_ftl,0,16,0.72,11.11,2.02,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_adaptive_ftl,0,17,0.72,11.83,2.02,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_adaptive_ftl,0,18,0.72,12.55,2.02,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_adaptive_ftl,0,19,0.72,13.27,2.02,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_adaptive_ftl,0,20,0.72,13.99,2.02,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_adaptive_ftl,1,1,0.17,0.17,2.43,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_adaptive_ftl,1,2,0.54,0.71,2.06,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_adaptive_ftl,1,3,0.54,1.25,2.06,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_adaptive_ftl,1,4,0.54,1.79,2.06,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_adaptive_ftl,1,5,0.54,2.33,2.06,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_adaptive_ftl,1,6,0.54,2.87,2.06,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_adaptive_ftl,1,7,0.54,3.41,2.06,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_adaptive_ftl,1,8,0.54,3.95,2.06,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_adaptive_ftl,1,9,0.54,4.49,2.06,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_adaptive_ftl,1,10,0.54,5.03,2.06,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,External LLM,atom_adaptive_ftl,1,11,0.54,5.57,2.06,results/cloudgpt/E2_external_llm_baselines_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_K20_s5.npz
